full_paths,date,duration,filename,cohort,sub_id,duration_in_minutes,age_during_video,vid_index,start_time,end_time
/BabyView_Main/00820001/00820001_GX010022_06.26.2023-07.02.2023_06.26.2023-5:11pm.MP4,2023-06-26,960.98,00820001_GX010022_06.26.2023-07.02.2023_06.26.2023-5:11pm.MP4,BabyView_Main,00820001,16.016333333333332,22.591362126245848,36,480.49,510.49
/BabyView_Main/00820001/00820001_GX010026_07.03.2023-07.09.2023_07.09.2023-8:37am.MP4,2023-07-09,832.85,00820001_GX010026_07.03.2023-07.09.2023_07.09.2023-8:37am.MP4,BabyView_Main,00820001,13.880833333333333,23.023255813953487,42,416.425,446.425
/BabyView_Main/00820001/00820001_GX030027_07.10.2023-07.16.2023_07.16.2023-4:07pm.MP4,2023-07-16,832.85,00820001_GX030027_07.10.2023-07.16.2023_07.16.2023-4:07pm.MP4,BabyView_Main,00820001,13.880833333333333,23.25581395348837,48,416.425,446.425
/BabyView_Main/00820001/00820001_GX010033_07.31.2023-08.06.2023_08.01.2023-5:39pm.MP4,2023-08-01,960.98,00820001_GX010033_07.31.2023-08.06.2023_08.01.2023-5:39pm.MP4,BabyView_Main,00820001,16.016333333333332,23.78737541528239,54,480.49,510.49
/BabyView_Main/00820001/00820001_GX010034_07.31.2023-08.06.2023_08.05.2023-NA.MP4,2023-08-05,768.79,00820001_GX010034_07.31.2023-08.06.2023_08.05.2023-NA.MP4,BabyView_Main,00820001,12.813166666666666,23.920265780730897,60,384.395,414.395
/BabyView_Main/00820001/00820001_GX010036_08.28.2023-09.03.2023_09.03.2023-4:24pm.MP4,2023-09-03,832.85,00820001_GX010036_08.28.2023-09.03.2023_09.03.2023-4:24pm.MP4,BabyView_Main,00820001,13.880833333333333,24.883720930232556,66,416.425,446.425
/BabyView_Main/00820001/00820001_GX030037_09.11.2023-09.17.2023_09.12.2023-4:58pm.MP4,2023-09-12,768.79,00820001_GX030037_09.11.2023-09.17.2023_09.12.2023-4:58pm.MP4,BabyView_Main,00820001,12.813166666666666,25.182724252491692,72,384.395,414.395
/BabyView_Main/00820001/00820001_GX030039_09.18.2023-09.24.2023_09.18.2023-4:28pm.MP4,2023-09-18,832.85,00820001_GX030039_09.18.2023-09.24.2023_09.18.2023-4:28pm.MP4,BabyView_Main,00820001,13.880833333333333,25.38205980066445,78,416.425,446.425
/BabyView_Main/00820001/00820001_GX040041_09.18.2023-09.24.2023_09.25.2023-4:28pm.MP4,2023-09-25,305.49,00820001_GX040041_09.18.2023-09.24.2023_09.25.2023-4:28pm.MP4,BabyView_Main,00820001,5.0915,25.614617940199334,84,152.745,182.745
/BabyView_Main/00820001/00820001_GX010043_10.02.2023-_10.08.2023_10.02.2023-6:01pm.MP4,2023-10-02,896.92,00820001_GX010043_10.02.2023-_10.08.2023_10.02.2023-6:01pm.MP4,BabyView_Main,00820001,14.948666666666666,25.84717607973422,90,448.46,478.46
/BabyView_Main/00820001/00820001_GX010046_10.09.2023-10.15.2023_10.06.2023-NA.MP4,2023-10-06,832.85,00820001_GX010046_10.09.2023-10.15.2023_10.06.2023-NA.MP4,BabyView_Main,00820001,13.880833333333333,25.98006644518272,96,416.425,446.425
/BabyView_Main/00820001/00820001_GX020048_10.16.2023-10.22.2023_10.18.2023-3:53pm.MP4,2023-10-18,768.79,00820001_GX020048_10.16.2023-10.22.2023_10.18.2023-3:53pm.MP4,BabyView_Main,00820001,12.813166666666666,26.37873754152824,102,384.395,414.395
/BabyView_Main/00820001/00820001_GX020050_10.16.2023-10.22.2023_10.22.2023-8:17am.MP4,2023-10-22,768.79,00820001_GX020050_10.16.2023-10.22.2023_10.22.2023-8:17am.MP4,BabyView_Main,00820001,12.813166666666666,26.51162790697674,108,384.395,414.395
/BabyView_Main/00820001/00820001_GX010054_10.23.2023-10.29.2023_10.28.2023-11:19am.MP4,2023-10-28,768.79,00820001_GX010054_10.23.2023-10.29.2023_10.28.2023-11:19am.MP4,BabyView_Main,00820001,12.813166666666666,26.7109634551495,114,384.395,414.395
/BabyView_Main/00820001/00820001_GX010056_10.30.2023-11.05.2023_11.01.2023-NA.MP4,2023-11-01,768.79,00820001_GX010056_10.30.2023-11.05.2023_11.01.2023-NA.MP4,BabyView_Main,00820001,12.813166666666666,26.843853820598007,120,384.395,414.395
/BabyView_Main/00820001/00820001_GX020058_11.06.2023-11.12.2023_11.08.2023-NA.MP4,2023-11-08,741.94,00820001_GX020058_11.06.2023-11.12.2023_11.08.2023-NA.MP4,BabyView_Main,00820001,12.365666666666668,27.07641196013289,126,370.97,400.97
/BabyView_Main/00820001/00820001_GX030061_11.20.2023-11.26.2023_11.20.2023-6:04pm.MP4,2023-11-20,832.85,00820001_GX030061_11.20.2023-11.26.2023_11.20.2023-6:04pm.MP4,BabyView_Main,00820001,13.880833333333333,27.475083056478404,132,416.425,446.425
/BabyView_Main/00820001/00820001_GX010064_11.27.2023-12.03.2023_11.29.2023-NA.MP4,2023-11-29,832.85,00820001_GX010064_11.27.2023-12.03.2023_11.29.2023-NA.MP4,BabyView_Main,00820001,13.880833333333333,27.77408637873754,138,416.425,446.425
/BabyView_Main/00820001/00820001_GX010064_12.18.2023-12.24.2023_11.29.2023-NA.MP4,2023-11-29,768.79,00820001_GX010064_12.18.2023-12.24.2023_11.29.2023-NA.MP4,BabyView_Main,00820001,12.813166666666666,27.77408637873754,144,384.395,414.395
/BabyView_Main/00820001/00820001_GX010065_12.04.2023-12.10.2023_12.04.2023-5:06pm.MP4,2023-12-04,768.79,00820001_GX010065_12.04.2023-12.10.2023_12.04.2023-5:06pm.MP4,BabyView_Main,00820001,12.813166666666666,27.940199335548172,150,384.395,414.395
/BabyView_Main/00820001/00820001_GX010065_01.08.2024-01.14.2024_12.04.2023-5:06pm.MP4,2023-12-04,704.73,00820001_GX010065_01.08.2024-01.14.2024_12.04.2023-5:06pm.MP4,BabyView_Main,00820001,11.7455,27.940199335548172,156,352.365,382.365
/BabyView_Main/00820001/00820001_GX020066_01.08.2024-01.14.2024_01.12.2024-5:16pm.MP4,2024-01-12,832.85,00820001_GX020066_01.08.2024-01.14.2024_01.12.2024-5:16pm.MP4,BabyView_Main,00820001,13.880833333333333,29.235880398671096,162,416.425,446.425
/BabyView_Main/00820001/00820001_GX020066_02.05.2024-02.11.2024_01.12.2024-5:16pm.MP4,2024-01-12,896.92,00820001_GX020066_02.05.2024-02.11.2024_01.12.2024-5:16pm.MP4,BabyView_Main,00820001,14.948666666666666,29.235880398671096,168,448.46,478.46
/BabyView_Main/00820001/00820001_GX010069_02.19.2024-02.25.2024_02.19.2024-4:33pm.MP4,2024-02-19,896.92,00820001_GX010069_02.19.2024-02.25.2024_02.19.2024-4:33pm.MP4,BabyView_Main,00820001,14.948666666666666,30.49833887043189,174,448.46,478.46
/BabyView_Main/00820001/00820001_GX020071_02.19.2024-02.25.2024_02.23.2024-5:32pm.MP4,2024-02-23,704.73,00820001_GX020071_02.19.2024-02.25.2024_02.23.2024-5:32pm.MP4,BabyView_Main,00820001,11.7455,30.631229235880397,180,352.365,382.365
/BabyView_Main/00820001/00820001_GX010073_02.26.2024-03.03.2024_03.03.2024-9:42am.MP4,2024-03-03,768.79,00820001_GX010073_02.26.2024-03.03.2024_03.03.2024-9:42am.MP4,BabyView_Main,00820001,12.813166666666666,30.930232558139533,186,384.395,414.395
/BabyView_Main/00820001/00820001_GX020073_03.04.2024-03.10.2024_03.03.2024-9:42am.MP4,2024-03-03,832.85,00820001_GX020073_03.04.2024-03.10.2024_03.03.2024-9:42am.MP4,BabyView_Main,00820001,13.880833333333333,30.930232558139533,192,416.425,446.425
/BabyView_Main/00820001/00820001_GX020076_03.11.2024-03.17.2024_03.14.2024-5:56pm.MP4,2024-03-14,896.92,00820001_GX020076_03.11.2024-03.17.2024_03.14.2024-5:56pm.MP4,BabyView_Main,00820001,14.948666666666666,31.295681063122924,198,448.46,478.46
/BabyView_Main/00820001/00820001_GX020078_03.18.2024-03.24.2024_03.24.2024-NA.MP4,2024-03-24,832.85,00820001_GX020078_03.18.2024-03.24.2024_03.24.2024-NA.MP4,BabyView_Main,00820001,13.880833333333333,31.627906976744185,204,416.425,446.425
/BabyView_Main/00820001/00820001_GX010079_04.08.2024-04.14.2024_04.09.2024-NA.MP4,2024-04-09,704.73,00820001_GX010079_04.08.2024-04.14.2024_04.09.2024-NA.MP4,BabyView_Main,00820001,11.7455,32.159468438538205,210,352.365,382.365
/BabyView_Main/00820001/00820001_GX020080_04.15.2024-04.21.2024_04.21.2024-5:41pm.MP4,2024-04-21,704.73,00820001_GX020080_04.15.2024-04.21.2024_04.21.2024-5:41pm.MP4,BabyView_Main,00820001,11.7455,32.55813953488372,216,352.365,382.365
